# Position, Conc, Conc_std
-1.284000000000001407e+01,8.329521651126222670e-01,8.653078417345096227e-04
-1.285000000000001386e+01,8.329856215852402546e-01,8.651685067818742046e-04
-1.286000000000001364e+01,8.330190579089982172e-01,8.647609594065461865e-04
-1.287000000000001343e+01,8.330524940429234748e-01,8.646215035799375030e-04
-1.288000000000001322e+01,8.330859101106293796e-01,8.642140528605785207e-04
-1.289000000000001300e+01,8.331193259576441523e-01,8.640745494207017997e-04
-1.290000000000001279e+01,8.331527218182364081e-01,8.636672722793750819e-04
-1.291000000000001258e+01,8.331861173966786938e-01,8.635277664129223851e-04
-1.292000000000001236e+01,8.332194930476658490e-01,8.631206824560412128e-04
-1.293000000000001393e+01,8.332528683324593732e-01,8.629811625503690763e-04
-1.294000000000001371e+01,8.332862237319035303e-01,8.625742332731978082e-04
-1.295000000000001350e+01,8.333195786873148769e-01,8.624346612283799148e-04
-1.296000000000001329e+01,8.333529137980867363e-01,8.620278430797676927e-04
-1.297000000000001307e+01,8.333862484082856792e-01,8.618881985690083486e-04
-1.298000000000001286e+01,8.334195632178035273e-01,8.614814777510264440e-04
-1.299000000000001265e+01,8.334528774813854124e-01,8.613417597486906687e-04
-1.300000000000001421e+01,8.334861719846717865e-01,8.609351320379738260e-04
-1.301000000000001400e+01,8.335194659000068063e-01,8.607953357587680389e-04
-1.302000000000001378e+01,8.335527400990231373e-01,8.603887990169815014e-04
-1.303000000000001357e+01,8.335860136665292908e-01,8.602489214685650606e-04
-1.304000000000001336e+01,8.336192675685963893e-01,8.598424825498493474e-04
-1.305000000000001315e+01,8.336525207810698834e-01,8.597025187147069869e-04
-1.306000000000001293e+01,8.336857543839992779e-01,8.592961788846962884e-04
-1.307000000000001272e+01,8.337189872305856841e-01,8.591561234987435923e-04
-1.308000000000001251e+01,8.337522005266297942e-01,8.587498822791612019e-04
-1.309000000000001407e+01,8.337854129992976482e-01,8.586097358683073477e-04
-1.310000000000001386e+01,8.338186059740116951e-01,8.582035854091259967e-04
-1.311000000000001364e+01,8.338517980717873312e-01,8.580633491603439217e-04
-1.312000000000001343e+01,8.338849707253871424e-01,8.576572896382433529e-04
-1.313000000000001322e+01,8.339181424679489307e-01,8.575169840854647086e-04
-1.314000000000001300e+01,8.339512948245334512e-01,8.571110448345909284e-04
-1.315000000000001279e+01,8.339844462336698516e-01,8.569707002090296228e-04
-1.316000000000001435e+01,8.340175783096168693e-01,8.565649086566002463e-04
-1.317000000000001414e+01,8.340507093833711139e-01,8.564245325337069628e-04
-1.318000000000001393e+01,8.340838211627839005e-01,8.560188793570162966e-04
-1.319000000000001371e+01,8.341169318742929217e-01,8.558784455610767700e-04
-1.320000000000001350e+01,8.341500233213046123e-01,8.554728885341313874e-04
-1.321000000000001329e+01,8.341831136490889254e-01,8.553323640363330767e-04
-1.322000000000001307e+01,8.342161847549062204e-01,8.549268813770017576e-04
-1.323000000000001286e+01,8.342492547164174210e-01,8.547862762735117291e-04
-1.324000000000001265e+01,8.342823055240482510e-01,8.543809144453559873e-04
-1.325000000000001421e+01,8.343153551647678468e-01,8.542402896804904581e-04
-1.326000000000001400e+01,8.343483857213950250e-01,8.538351207554043193e-04
-1.327000000000001378e+01,8.343814150606942981e-01,8.536945192901880010e-04
-1.328000000000001357e+01,8.344144253650147558e-01,8.532895598497087153e-04
-1.329000000000001336e+01,8.344474343873813371e-01,8.531489747070230721e-04
-1.330000000000001315e+01,8.344804244103660729e-01,8.527441963553393295e-04
-1.331000000000001293e+01,8.345134130953676399e-01,8.526036033775005870e-04
-1.332000000000001450e+01,8.345463828129163764e-01,8.521989745918757096e-04
-1.333000000000001428e+01,8.345793511507886286e-01,8.520583552324110252e-04
-1.334000000000001407e+01,8.346123005572152476e-01,8.516538626202798529e-04
-1.335000000000001386e+01,8.346452485461782755e-01,8.515132102226154968e-04
-1.336000000000001364e+01,8.346781776417798726e-01,8.511088526438583468e-04
-1.337000000000001343e+01,8.347111052766130745e-01,8.509681607830746949e-04
-1.338000000000001322e+01,8.347440140593656022e-01,8.505639340946524653e-04
-1.339000000000001300e+01,8.347769213386460052e-01,8.504231979227231319e-04
-1.340000000000001279e+01,8.348098098159733027e-01,8.500191073817559744e-04
-1.341000000000001435e+01,8.348426967441232582e-01,8.498783334055943486e-04
-1.342000000000001414e+01,8.348755649237906695e-01,8.494743929216155105e-04
-1.343000000000001393e+01,8.349084315023213021e-01,8.493335901853781835e-04
-1.344000000000001371e+01,8.349412793850472525e-01,8.489298065926373024e-04
-1.345000000000001350e+01,8.349741256210087004e-01,8.487889864306857836e-04
-1.346000000000001329e+01,8.350069532124900773e-01,8.483853693432252775e-04
-1.347000000000001307e+01,8.350397791122713409e-01,8.482445423265306400e-04
-1.348000000000001464e+01,8.350725864076253835e-01,8.478410899208693643e-04
-1.349000000000001442e+01,8.351053919625686106e-01,8.477002462490402070e-04
-1.350000000000001421e+01,8.351381789512042353e-01,8.472969425977817156e-04
-1.351000000000001400e+01,8.351709641655797878e-01,8.471560812043412705e-04
-1.352000000000001378e+01,8.352037308694172379e-01,8.467529465875015112e-04
-1.353000000000001357e+01,8.352364957765219255e-01,8.466121078302850161e-04
-1.354000000000001336e+01,8.352692422346321699e-01,8.462091974689618656e-04
-1.355000000000001315e+01,8.353019868516280422e-01,8.460684181402241101e-04
-1.356000000000001293e+01,8.353347130542049248e-01,8.456657394007564442e-04
-1.357000000000001450e+01,8.353674373496638994e-01,8.455249933117121299e-04
-1.358000000000001428e+01,8.354001432387256898e-01,8.451224794064962891e-04
-1.359000000000001407e+01,8.354328471699891123e-01,8.449817035731565151e-04
-1.360000000000001386e+01,8.354655327020308331e-01,8.445792842304846674e-04
-1.361000000000001364e+01,8.354982162538977519e-01,8.444384376791929997e-04
-1.362000000000001343e+01,8.355308814311003252e-01,8.440360954314980388e-04
-1.363000000000001322e+01,8.355635446169163982e-01,8.438951795597850062e-04
-1.364000000000001478e+01,8.355961894695972392e-01,8.434929414955768612e-04
-1.365000000000001457e+01,8.356288323117065930e-01,8.433519796992035951e-04
-1.366000000000001435e+01,8.356614568730370562e-01,8.429498848458602750e-04
-1.367000000000001414e+01,8.356940793888416597e-01,8.428089028813051057e-04
-1.368000000000001393e+01,8.357266836743700855e-01,8.424069766591857876e-04
-1.369000000000001371e+01,8.357592858624122156e-01,8.422659800837866166e-04
-1.370000000000001350e+01,8.357918698638988619e-01,8.418642152789599167e-04
-1.371000000000001329e+01,8.358244517208645030e-01,8.417231975192940568e-04
-1.372000000000001307e+01,8.358570154433677679e-01,8.413215951974166527e-04
-1.373000000000001464e+01,8.358895769853607050e-01,8.411805749684338326e-04
-1.374000000000001442e+01,8.359221204450730802e-01,8.407791595987320656e-04
-1.375000000000001421e+01,8.359546616823179122e-01,8.406381560958458817e-04
-1.376000000000001400e+01,8.359871848742488343e-01,8.402369271711584899e-04
-1.377000000000001378e+01,8.360197058012099891e-01,8.400959315769519851e-04
-1.378000000000001357e+01,8.360522087122469470e-01,8.396948674362904276e-04
-1.379000000000001336e+01,8.360847093206934533e-01,8.395538629753305625e-04
-1.380000000000001492e+01,8.361171919396022112e-01,8.391529456143602709e-04
-1.381000000000001471e+01,8.361496722177883534e-01,8.390119146414340640e-04
-1.382000000000001450e+01,8.361821345286494234e-01,8.386111213265645290e-04
-1.383000000000001428e+01,8.362145944706135259e-01,8.384700480875301740e-04
-1.384000000000001407e+01,8.362470364726203309e-01,8.380693676436264681e-04
-1.385000000000001386e+01,8.362795494419876796e-01,8.378828310836871924e-04
-1.386000000000001364e+01,8.363118978162964456e-01,8.375277167263103740e-04
-1.387000000000001343e+01,8.363443904537944951e-01,8.373412077937470712e-04
-1.388000000000001322e+01,8.363767186289461364e-01,8.369862425227363352e-04
-1.389000000000001478e+01,8.364091909663710078e-01,8.367997983872824423e-04
-1.390000000000001457e+01,8.364414989782325005e-01,8.364450249352393171e-04
-1.391000000000001435e+01,8.364739510384134880e-01,8.362586760868516390e-04
-1.392000000000001414e+01,8.365062389078807836e-01,8.359041226561458177e-04
-1.393000000000001393e+01,8.365386706873134681e-01,8.357178736855169808e-04
-1.394000000000001371e+01,8.365709383997769200e-01,8.353635278453049994e-04
-1.395000000000001350e+01,8.366033498679007474e-01,8.351773464159393265e-04
-1.396000000000001506e+01,8.366355973857740880e-01,8.348231600278925753e-04
-1.397000000000001485e+01,8.366679885099763681e-01,8.346370010521896379e-04
-1.398000000000001464e+01,8.367002158001068945e-01,8.342829254271697838e-04
-1.399000000000001442e+01,8.367325865614544389e-01,8.340967542156142158e-04
-1.400000000000001421e+01,8.367647936116344720e-01,8.337427604865123602e-04
-1.401000000000001400e+01,8.367971440190036247e-01,8.335565696350410135e-04
-1.402000000000001378e+01,8.368293308583099055e-01,8.332026755082566540e-04
-1.403000000000001357e+01,8.368616609430902242e-01,8.330164941409289210e-04
-1.404000000000001336e+01,8.368938276133663923e-01,8.326627477365701078e-04
-1.405000000000001492e+01,8.369261373911699442e-01,8.324766037056519465e-04
-1.406000000000001471e+01,8.369582839042137845e-01,8.321230280293670642e-04
-1.407000000000001450e+01,8.369905733770676148e-01,8.319369310308207151e-04
-1.408000000000001428e+01,8.370226997305735273e-01,8.315835279285204492e-04
-1.409000000000001407e+01,8.370549689071050681e-01,8.313974866595669156e-04
-1.410000000000001386e+01,8.370870750993411047e-01,8.310442554667828944e-04
-1.411000000000001364e+01,8.371193239816359100e-01,8.308582702930081016e-04
-1.412000000000001521e+01,8.371514099942817255e-01,8.305051895285817847e-04
-1.413000000000001499e+01,8.371836385676166836e-01,8.303192347903552793e-04
-1.414000000000001478e+01,8.372157043807999521e-01,8.299662675672739081e-04
-1.415000000000001457e+01,8.372479126494526414e-01,8.297803297567537097e-04
-1.416000000000001435e+01,8.372799582871814916e-01,8.294274884268236026e-04
-1.417000000000001414e+01,8.373121462899565381e-01,8.292416059725444795e-04
-1.418000000000001393e+01,8.373441718000079748e-01,8.288889497114463765e-04
-1.419000000000001371e+01,8.373763395756218531e-01,8.287031739944858899e-04
-1.420000000000001350e+01,8.374083449836604576e-01,8.283507413468254492e-04
-1.421000000000001506e+01,8.374404925479613793e-01,8.281650921420074130e-04
-1.422000000000001485e+01,8.374724778563770178e-01,8.278128843457882580e-04
-1.423000000000001464e+01,8.375046052055921120e-01,8.276273534623544877e-04
-1.424000000000001442e+01,8.375365704037360803e-01,8.272753522899100632e-04
-1.425000000000001421e+01,8.375686775195110290e-01,8.270899123002603288e-04
-1.426000000000001400e+01,8.376006225955238138e-01,8.267380771320279086e-04
-1.427000000000001378e+01,8.376327096887113965e-01,8.265526996215528943e-04
-1.428000000000001535e+01,8.376646377157483947e-01,8.262023323908220624e-04
-1.429000000000001513e+01,8.376967288352688001e-01,8.260287138381292591e-04
-1.430000000000001492e+01,8.377287346709881843e-01,8.257234313043465080e-04
-1.431000000000001471e+01,8.377608793794862896e-01,8.252879030702723858e-04
-1.432000000000001450e+01,8.377935403862724062e-01,8.245717104606667142e-04
-1.433000000000001428e+01,8.378260830669717052e-01,8.238391915953776224e-04
-1.434000000000001407e+01,8.378581810734654356e-01,8.234088154132626017e-04
-1.435000000000001386e+01,8.378901641558510471e-01,8.231479428294956671e-04
-1.436000000000001364e+01,8.379219251846607985e-01,8.230109684950973753e-04
-1.437000000000001521e+01,8.379537107758654457e-01,8.228824476680148946e-04
-1.438000000000001499e+01,8.379854218568300039e-01,8.224746323938621163e-04
-1.439000000000001478e+01,8.380173060576511235e-01,8.226282587934235927e-04
-1.440000000000001457e+01,8.380489179937912203e-01,8.225459345235532072e-04
-1.441000000000001435e+01,8.380809838183634897e-01,8.223028112946609161e-04
-1.442000000000001414e+01,8.381127616126051727e-01,8.219710456884614857e-04
-1.443000000000001393e+01,8.381446679094112229e-01,8.217896645258830667e-04
-1.444000000000001549e+01,8.381764032266741937e-01,8.214372053165231715e-04
-1.445000000000001528e+01,8.382082886195220128e-01,8.212566976637192479e-04
-1.446000000000001506e+01,8.382400117243576920e-01,8.209111501043987605e-04
-1.447000000000001485e+01,8.382718804780143751e-01,8.207354524254325753e-04
-1.448000000000001464e+01,8.383035873267565830e-01,8.203927273339999687e-04
-1.449000000000001442e+01,8.383354378229060933e-01,8.202183791837733013e-04
-1.450000000000001421e+01,8.383671267059537024e-01,8.198765787536632481e-04
-1.451000000000001400e+01,8.383989582673502250e-01,8.197024021326807311e-04
-1.452000000000001378e+01,8.384306284475234738e-01,8.193608045915877882e-04
-1.453000000000001535e+01,8.384624407324063888e-01,8.191863393720015974e-04
-1.454000000000001513e+01,8.384940918347423278e-01,8.188446297387955023e-04
-1.455000000000001492e+01,8.385258846580899705e-01,8.186696964039225435e-04
-1.456000000000001471e+01,8.385575164909787604e-01,8.183277603679456769e-04
-1.457000000000001450e+01,8.385892897611545438e-01,8.181523268966287401e-04
-1.458000000000001428e+01,8.386209022293159565e-01,8.178101589101160552e-04
-1.459000000000001407e+01,8.386526559050373475e-01,8.176342632184627852e-04
-1.460000000000001563e+01,8.386842489607234663e-01,8.172919033253728824e-04
-1.461000000000001542e+01,8.387159830161351470e-01,8.171156026671733130e-04
-1.462000000000001521e+01,8.387475566197561960e-01,8.167730933692994013e-04
-1.463000000000001499e+01,8.387792710084566172e-01,8.165964222077219626e-04
-1.464000000000001478e+01,8.388108250962639234e-01,8.162537695414636123e-04
-1.465000000000001457e+01,8.388425197525971599e-01,8.160767288365356094e-04
-1.466000000000001435e+01,8.388740542525067179e-01,8.157339122580219625e-04
-1.467000000000001414e+01,8.389057291304761188e-01,8.155565062671025090e-04
-1.468000000000001393e+01,8.389372440035457457e-01,8.152135304590715954e-04
-1.469000000000001549e+01,8.389688990886470243e-01,8.150357934117642179e-04
-1.470000000000001528e+01,8.390003943150672328e-01,8.146926859131491941e-04
-1.471000000000001506e+01,8.390320295868483047e-01,8.145146456512008127e-04
-1.472000000000001485e+01,8.390635051336874373e-01,8.141714129824960009e-04
-1.473000000000001464e+01,8.390951205672416702e-01,8.139930815825930548e-04
-1.474000000000001442e+01,8.391265764124680171e-01,8.136497310909046685e-04
-1.475000000000001421e+01,8.391581720055351079e-01,8.134711394448649073e-04
-1.476000000000001577e+01,8.391896081506718952e-01,8.131277055178830161e-04
-1.477000000000001556e+01,8.392211839098129289e-01,8.129488959819900678e-04
-1.478000000000001535e+01,8.392526003540360380e-01,8.126054096901451883e-04
-1.479000000000001513e+01,8.392841562757041851e-01,8.124264084701323827e-04
-1.480000000000001492e+01,8.393155530132031528e-01,8.120828865601728173e-04
-1.481000000000001648e+01,8.393470890910574855e-01,8.119037124727132007e-04
-1.482000000000001450e+01,8.393784661198742114e-01,8.115601747012587920e-04
-1.483000000000001606e+01,8.394099823475505984e-01,8.113808480117672530e-04
-1.484000000000001407e+01,8.394413396614613943e-01,8.110373110164860238e-04
-1.485000000000001563e+01,8.394728360319491101e-01,8.108578475537264263e-04
-1.486000000000001364e+01,8.395041736209126748e-01,8.105143187115206342e-04
-1.487000000000001521e+01,8.395356501308999242e-01,8.103347306169950831e-04
-1.488000000000001322e+01,8.395669679908881466e-01,8.099912178316605099e-04
-1.489000000000001478e+01,8.395984246411335450e-01,8.098115196235228285e-04
-1.490000000000001634e+01,8.396297227732746338e-01,8.094680370696683350e-04
-1.491000000000001435e+01,8.396611595614359436e-01,8.092882421108203456e-04
-1.492000000000001592e+01,8.396924379590907650e-01,8.089447956543428927e-04
-1.493000000000001393e+01,8.397238548782295364e-01,8.087649074392593788e-04
-1.494000000000001549e+01,8.397551135375930231e-01,8.084214990994362899e-04
-1.495000000000001350e+01,8.397865105958787213e-01,8.082415338629001921e-04
-1.496000000000001506e+01,8.398177495329688380e-01,8.078981910279721228e-04
-1.497000000000001663e+01,8.398491267485846956e-01,8.077181830515310938e-04
-1.498000000000001464e+01,8.398803459749497602e-01,8.073749346990308738e-04
-1.499000000000001620e+01,8.399117033604820426e-01,8.071949092461457248e-04
-1.500000000000001421e+01,8.399429028836753464e-01,8.068517715832758180e-04
-1.501000000000001577e+01,8.399742404602661416e-01,8.066717562272814404e-04
-1.502000000000001378e+01,8.400054203060266511e-01,8.063287636918420060e-04
-1.503000000000001535e+01,8.400367381015354518e-01,8.061488002065119677e-04
-1.504000000000001691e+01,8.400678982949452145e-01,8.058059950985335630e-04
-1.505000000000001492e+01,8.400991963187867118e-01,8.056261109135913956e-04
-1.506000000000001648e+01,8.401303368510349978e-01,8.052834979788819339e-04
-1.507000000000001450e+01,8.401616150792103888e-01,8.051036760678771838e-04
-1.508000000000001606e+01,8.401927359087656422e-01,8.047612101939058751e-04
-1.509000000000001407e+01,8.402239943058249505e-01,8.045814056813492586e-04
-1.510000000000001563e+01,8.402550953970807646e-01,8.042390354363194559e-04
-1.511000000000001364e+01,8.402863339430922673e-01,8.040592136362603552e-04
-1.512000000000001521e+01,8.403174152865283686e-01,8.037169146831126725e-04
-1.513000000000001677e+01,8.403486339745964706e-01,8.035370589478389074e-04
-1.514000000000001478e+01,8.403796955750415520e-01,8.031948285866556897e-04
-1.515000000000001634e+01,8.404108943966254186e-01,8.030149285378813560e-04
-1.516000000000001435e+01,8.404419362536397209e-01,8.026727637221881808e-04
-1.517000000000001592e+01,8.404731152017500539e-01,8.024928107238088601e-04
-1.518000000000001393e+01,8.405041373196364685e-01,8.021507132213677709e-04
-1.519000000000001549e+01,8.405352964078531830e-01,8.019707199613933940e-04
-1.520000000000001350e+01,8.405662988033654193e-01,8.016287100551698023e-04
-1.521000000000001506e+01,8.405974380537423185e-01,8.014487005149647895e-04
-1.522000000000001663e+01,8.406284207372849426e-01,8.011067913466693967e-04
-1.523000000000001464e+01,8.406595401678168544e-01,8.009267796868395958e-04
-1.524000000000001620e+01,8.406905031540802264e-01,8.005849815583945860e-04
-1.525000000000001421e+01,8.407216027939191649e-01,8.004049928335571235e-04
-1.526000000000001577e+01,8.407525461191587279e-01,8.000633425075445162e-04
-1.527000000000001378e+01,8.407836260079217805e-01,7.998834212436222715e-04
-1.528000000000001535e+01,8.408145497130431467e-01,7.995419689585177726e-04
-1.529000000000001691e+01,8.408456098757050023e-01,7.993621513616987499e-04
-1.530000000000001492e+01,8.408765139734053484e-01,7.990209193910369385e-04
-1.531000000000001648e+01,8.409075544038346894e-01,7.988412048869133206e-04
-1.532000000000001450e+01,8.409384388760380302e-01,7.985001726056228846e-04
-1.533000000000001606e+01,8.409694595575674114e-01,7.983205376298268749e-04
-1.534000000000001407e+01,8.410003243888856117e-01,7.979796781228434529e-04
-1.535000000000001563e+01,8.410313253196781691e-01,7.978001108384796553e-04
-1.536000000000001720e+01,8.410621705156382522e-01,7.974594217664577331e-04
-1.537000000000001521e+01,8.410931517068076513e-01,7.972799294298608952e-04
-1.538000000000001677e+01,8.411239772757354016e-01,7.969394184945028129e-04
-1.539000000000001478e+01,8.411549387261645361e-01,7.967599983716704571e-04
-1.540000000000001634e+01,8.411857446514320324e-01,7.964196437623709181e-04
-1.541000000000001435e+01,8.412166863424458407e-01,7.962402647774321097e-04
-1.542000000000001592e+01,8.412474726032828087e-01,7.959000272379762988e-04
-1.543000000000001393e+01,8.412783945341327785e-01,7.957206696256985097e-04
-1.544000000000001549e+01,8.413091611443184181e-01,7.953805476822758784e-04
-1.545000000000001705e+01,8.413400633423259167e-01,7.952012291540819320e-04
-1.546000000000001506e+01,8.413708103408213956e-01,7.948612589678068392e-04
-1.547000000000001663e+01,8.414016928428790232e-01,7.946820173637306845e-04
-1.548000000000001464e+01,8.414324202701215505e-01,7.943422452200816185e-04
-1.549000000000001620e+01,8.414632831035006033e-01,7.941631144495749995e-04
-1.550000000000001421e+01,8.414939909752445768e-01,7.938235619481110155e-04
-1.551000000000001577e+01,8.415248341418440914e-01,7.936445433309054741e-04
-1.552000000000001378e+01,8.415555857907688342e-01,7.934037456936747024e-04
-1.553000000000001535e+01,8.415863459392509682e-01,7.931262658611720620e-04
-1.554000000000001691e+01,8.416170779773551880e-01,7.928855829357263916e-04
-1.555000000000001492e+01,8.416478184874499613e-01,7.926082507079770410e-04
-1.556000000000001648e+01,8.416785309198604459e-01,7.923676804747060813e-04
-1.557000000000001450e+01,8.417092518015022451e-01,7.920905007394929073e-04
-1.558000000000001606e+01,8.417399446387833217e-01,7.918500496914710743e-04
-1.559000000000001407e+01,8.417706459107207051e-01,7.915730354229265874e-04
-1.560000000000001563e+01,8.418013191661563033e-01,7.913327111673829637e-04
-1.561000000000001720e+01,8.418320008473645366e-01,7.910558746685366358e-04
-1.562000000000001521e+01,8.418626545361493907e-01,7.908156871717702749e-04
-1.563000000000001677e+01,8.418933166415760727e-01,7.905390387960205831e-04
-1.564000000000001478e+01,8.419239507727604988e-01,7.902989924979870497e-04
-1.565000000000001634e+01,8.419545933078143030e-01,7.900225302522064343e-04
-1.566000000000001435e+01,8.419852078850920130e-01,7.897826189877812193e-04
-1.567000000000001592e+01,8.420158308515813816e-01,7.895063340309422693e-04
-1.568000000000001748e+01,8.420464258815393288e-01,7.892665551721305458e-04
-1.569000000000001549e+01,8.420770292763921638e-01,7.889904374221495473e-04
-1.570000000000001705e+01,8.421076047551524502e-01,7.887507794975214979e-04
-1.571000000000001506e+01,8.421381885653956845e-01,7.884748043808052905e-04
-1.572000000000001663e+01,8.421687444833251268e-01,7.882352423508223304e-04
-1.573000000000001464e+01,8.421993087011440116e-01,7.879593854086924505e-04
-1.574000000000001620e+01,8.422298450616598764e-01,7.877199080285106564e-04
-1.575000000000001421e+01,8.422603896917983946e-01,7.874441631825911288e-04
-1.576000000000001577e+01,8.422909065064522194e-01,7.872047735778926140e-04
-1.577000000000001734e+01,8.423214315637659322e-01,7.869291479293300407e-04
-1.578000000000001535e+01,8.423519288479199840e-01,7.866898542637226158e-04
-1.579000000000001691e+01,8.423824343543024895e-01,7.864143620671332560e-04
-1.580000000000001492e+01,8.424129121280294896e-01,7.861751771007324764e-04
-1.581000000000001648e+01,8.424433981115651005e-01,7.858998398164366130e-04
-1.582000000000001450e+01,8.424738564021957421e-01,7.856607864093777044e-04
-1.583000000000001606e+01,8.425043228905757520e-01,7.853856301593335580e-04
-1.584000000000001407e+01,8.425347617139695711e-01,7.851467235580501932e-04
-1.585000000000001563e+01,8.425652087123907119e-01,7.848717491555686626e-04
-1.586000000000001720e+01,8.425956280606501370e-01,7.846329706109656833e-04
-1.587000000000001521e+01,8.426260555602442803e-01,7.843581522596032281e-04
-1.588000000000001677e+01,8.426564554327073964e-01,7.841194823047554921e-04
-1.589000000000001478e+01,8.426868634337575381e-01,7.838448064223652034e-04
-1.590000000000001634e+01,8.427172438422296796e-01,7.836062473636612978e-04
-1.591000000000001435e+01,8.427476323501895683e-01,7.833317134593656547e-04
-1.592000000000001592e+01,8.427779933022565562e-01,7.830932666727869395e-04
-1.593000000000001748e+01,8.428083623277450309e-01,7.828188770904042238e-04
-1.594000000000001549e+01,8.428387038296170086e-01,7.825805399597155626e-04
-1.595000000000001705e+01,8.428690533840901278e-01,7.823062953779640321e-04
-1.596000000000001506e+01,8.428993754369402680e-01,7.820680573031937866e-04
-1.597000000000001663e+01,8.429297055278982542e-01,7.817939496345379172e-04
-1.598000000000001464e+01,8.429600081399083455e-01,7.815558023298648394e-04
-1.599000000000001620e+01,8.429903187898761807e-01,7.812818393516606473e-04
-1.600000000000001776e+01,8.430206019943502493e-01,7.810438057222967526e-04
-1.601000000000001577e+01,8.430508932479930939e-01,7.807700271329528607e-04
-1.602000000000001734e+01,8.430811570955707435e-01,7.805321574611194611e-04
-1.603000000000001535e+01,8.431114290034465997e-01,7.802586174853282054e-04
-1.604000000000001691e+01,8.431416735388971295e-01,7.800209631848533569e-04
-1.605000000000001492e+01,8.431719261303686208e-01,7.797476983102841772e-04
-1.606000000000001648e+01,8.432021513647642852e-01,7.795102740907249115e-04
-1.607000000000001450e+01,8.432323846350047170e-01,7.792372759899459647e-04
-1.608000000000001606e+01,8.432625905524138155e-01,7.790000548618759629e-04
-1.609000000000001762e+01,8.432928044810937829e-01,7.787272876905365409e-04
-1.610000000000001563e+01,8.433229910647865868e-01,7.784902355615801791e-04
-1.611000000000001720e+01,8.433531856306254459e-01,7.782176614293722034e-04
-1.612000000000001521e+01,8.433833528683274405e-01,7.779807452646571178e-04
-1.613000000000001677e+01,8.434135281316780253e-01,7.777083242945037958e-04
-1.614000000000001478e+01,8.434436771757187756e-01,7.774719790918564830e-04
-1.615000000000001634e+01,8.434738442011621151e-01,7.772045242224967726e-04
-1.616000000000001435e+01,8.435040475903371471e-01,7.770225462104872558e-04
-1.617000000000001592e+01,8.435342557469793778e-01,7.766338394948900424e-04
-1.618000000000001748e+01,8.435648070106560592e-01,7.760949814283226843e-04
-1.619000000000001549e+01,8.435952355547027270e-01,7.756197136210289840e-04
-1.620000000000001705e+01,8.436253400589687201e-01,7.756132049129453110e-04
-1.621000000000001506e+01,8.436552848077558675e-01,7.751444733050459439e-04
-1.622000000000001663e+01,8.436854300464533551e-01,7.746829749756804382e-04
-1.623000000000001464e+01,8.437155439931834922e-01,7.745704917765654663e-04
-1.624000000000001620e+01,8.437453869493699576e-01,7.746465863198084964e-04
-1.625000000000001776e+01,8.437756068712117807e-01,7.742877179188761708e-04
-1.626000000000001577e+01,8.438056573371172098e-01,7.740858948451298386e-04
-1.627000000000001734e+01,8.438356891209750632e-01,7.738252822289860703e-04
-1.628000000000001535e+01,8.438656824087797936e-01,7.735893750702567363e-04
-1.629000000000001691e+01,8.438956891615720934e-01,7.733215869582896890e-04
-1.630000000000001492e+01,8.439256679314376397e-01,7.730893029157702911e-04
-1.631000000000001648e+01,8.439556576488244088e-01,7.728246444435184865e-04
-1.632000000000001805e+01,8.439856195533496086e-01,7.725940343506737095e-04
-1.633000000000001606e+01,8.440155911850628634e-01,7.723301450798464654e-04
-1.634000000000001762e+01,8.440455351321715094e-01,7.720999571934503104e-04
-1.635000000000001563e+01,8.440754882998153796e-01,7.718361265554406344e-04
-1.636000000000001720e+01,8.441054139137359469e-01,7.716059938599523129e-04
-1.637000000000001521e+01,8.441353484843476807e-01,7.713420448155404409e-04
-1.638000000000001677e+01,8.441652556320126122e-01,7.711118995075077554e-04
-1.639000000000001478e+01,8.441951715639964826e-01,7.708478390210933388e-04
-1.640000000000001634e+01,8.442250601869800697e-01,7.706177035359416602e-04
-1.641000000000001791e+01,8.442549574674852453e-01,7.703535891135410325e-04
-1.642000000000001592e+01,8.442848275207440745e-01,7.701234916696365895e-04
-1.643000000000001748e+01,8.443147061308989842e-01,7.698593692738116322e-04
-1.644000000000001549e+01,8.443445575534105352e-01,7.696293070238321120e-04
-1.645000000000001705e+01,8.443744174351131004e-01,7.693651675268160317e-04
-1.646000000000001506e+01,8.444042501372261977e-01,7.691350868536557788e-04
-1.647000000000001663e+01,8.444340912006098598e-01,7.688708680435456288e-04
-1.648000000000001464e+01,8.444639050939802827e-01,7.686406980349495171e-04
-1.649000000000001620e+01,8.444937272605184120e-01,7.683763384777620711e-04
-1.650000000000001776e+01,8.445235222940986608e-01,7.681460427047804001e-04
-1.651000000000001577e+01,8.445533255316289845e-01,7.678815310392209407e-04
-1.652000000000001734e+01,8.445831016990588136e-01,7.676511272229619284e-04
-1.653000000000001535e+01,8.446128860118700121e-01,7.673864984047820735e-04
-1.654000000000001691e+01,8.446426433160068026e-01,7.671560203769615775e-04
-1.655000000000001492e+01,8.446724087087443822e-01,7.668913071389941560e-04
-1.656000000000001648e+01,8.447021471478335375e-01,7.666607737425130487e-04
-1.657000000000001805e+01,8.447318936342945728e-01,7.663960098842669336e-04
-1.658000000000001606e+01,8.447616132258169985e-01,7.661654584404773869e-04
-1.659000000000001762e+01,8.447913408269681623e-01,7.659006927187847003e-04
-1.660000000000001563e+01,8.448210415767749559e-01,7.656701560410451900e-04
-1.661000000000001720e+01,8.448507502860407303e-01,7.654054057563733056e-04
